show_id,type,title,release_year,duration
80991026,Movie,The last hour,2017,1190
80243582,TV Show,True: Magical Friends,2018,10
80243473,TV Show,True: Wonderful Wishes,2018,10
80164206,Movie,Cave,2016,770
80187684,Movie,Kanavu Variyam,2017,1040
80160726,Movie,Marco Luque: Tamo Junto,2017,730
80104706,Movie,Mr. Gaga: A True Story of Love and Dance,2015,1020
80172284,Movie,S Is for Stanley,2016,820
80158770,Movie,The Russian Revolution,2017,470
70302844,Movie,The Pirate Fairy,2014,780
80213322,TV Show,Awake: The Million Dollar Game,2019,10
80245601,Movie,DJ Cinderella,2019,950
80222951,TV Show,Leila,2019,10
80242619,Movie,Murder Mystery,2019,980
80230561,TV Show,Trinkets,2019,10
80238711,TV Show,Yankee,2019,10
70267830,Movie,Cutie and the Boxer,2013,820
81035853,Movie,Convict,2014,970
81035841,Movie,Flimflam,2016,1020
80220816,TV Show,Jinn,2019,10
81147766,Movie,Oprah Presents When They See Us Now,2019,610
81035889,Movie,Savage Raghda,2018,930
81088277,Movie,The 3rd Eye 2,2019,1170
81035874,Movie,The Ant's Scream,2010,1080
81035883,Movie,The Cell,2017,1260
81035848,Movie,The Right One,2011,930
80176756,Movie,Dragonheart: Battle for the Heartfire,2017,980
80168221,Movie,"Oh, Hello On Broadway",2017,1020
70261178,Movie,Reincarnated,2012,960
81002929,Movie,Jo Koy: Comin' In Hot,2019,600
80221016,Movie,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,1420
80994442,Movie,A new Capitalism,2017,760
80222188,Movie,My Daddy is in Heaven,2017,950
80221640,Movie,Ralph Breaks the Internet: Wreck-It Ralph 2,2018,1130
81044608,TV Show,Upin & Ipin,2007,10
80163409,TV Show,28 Moons,2016,10
60001104,Movie,Daughters of the Dust,1991,1120
80132601,Movie,Havenhurst,2016,850
80163277,TV Show,Magic Phone,2016,10
80176866,TV Show,Man to Man,2017,10
80162114,TV Show,My Little Baby,2016,10
80163369,TV Show,Singles Villa,2015,10
80114989,Movie,Sword Master,2016,1080
80163266,TV Show,Under the Black Moonlight,2016,10
81092768,Movie,#Selfie,2014,1250
81092766,Movie,#Selfie 69,2016,1190
70060018,Movie,"10,000 B.C.",2008,1090
70202141,Movie,50/50,2011,1000
80188935,TV Show,A Thousand Goodnights,2019,10
81032375,Movie,Bullitt County,2018,980
352989,Movie,Carrie,1976,980
81034775,TV Show,Falsa identidad,2018,10
81062606,Movie,III Smoking Barrels,2017,1280
81077795,Movie,Life in the Doghouse,2018,830
81092767,Movie,Love Is a Story,2015,1050
81092909,Movie,"Oh, Ramona!",2019,1090
81070008,Movie,Prosecuting Evil: The Extraordinary World of Ben Ferencz,2019,830
70098605,Movie,Righteous Kill,2008,1010
81077539,Movie,Satan & Adam,2018,780
20129240,Movie,Small Soldiers,1998,1100
70108017,Movie,The Box,2009,1160
70011219,Movie,The Phantom of the Opera,2004,1410
80097424,Movie,The Space Between Us,2016,1200
80203143,Movie,Then Came You,2019,970
81068732,Movie,We Are Legends,2019,1090
60026155,Movie,What a Girl Wants,2003,1050
80994443,Movie,B.A. Pass 2,2017,1260
80245442,Movie,Bad Genius,2017,1300
80190515,Movie,Bobbi Jene,2017,990
80229216,TV Show,Gabru: Hip Hop Revolution,2018,10
80048218,Movie,He Named Me Malala,2015,890
60033300,Movie,Miracle,2004,1360
70011206,Movie,National Treasure,2004,1310
80998558,Movie,Natsamrat - Asa Nat Hone Nahi,2016,1650
80190097,TV Show,November 13: Attack on Paris,2018,10
80168167,Movie,Outside In,2018,1100
80245626,Movie,Pedal the World,2015,850
80196584,Movie,Singularity,2017,920
80157084,Movie,Aashik Awara,1993,1540
80158580,Movie,Amelia: A Tale of Two Sisters,2017,440
80108609,Movie,Betting on Zero,2017,1040
80173267,Movie,Burlesque: Heart of the Glitter Tribe,2017,760
80144804,Movie,Catfight,2016,960
80139214,Movie,Chingo Bling: They Can't Deport Us All,2017,630
80106038,Movie,Devil's Bride,2016,1080
80122189,TV Show,Fear Files... Har Mod Pe Darr,2015,10
60000901,Movie,How the Grinch Stole Christmas,2000,1050
80158769,Movie,How to Stage a Coup,2017,470
80158579,Movie,Jackie: A Tale of Two Sisters,2017,440
80121872,TV Show,Jhansi Ki Rani,2009,10
80158920,Movie,Lens,2015,1090
80107736,Movie,Little Boxes,2016,890
80148967,Movie,Love.com,2017,920
70057994,Movie,Maya Memsaab,1993,1220
80186862,Movie,Michael Lost and Found,2017,190
80157207,TV Show,Mind Game,2015,10
80176449,TV Show,Miniforce,2016,10
80156937,Movie,Oh Darling Yeh Hai India,1995,1540
80035684,TV Show,"Pablo Escobar, el patr??n del mal",2012,10
80175277,TV Show,Power Battle Watch Car,2016,10
80158546,Movie,Prince,1969,1520
80156936,Movie,Qila,1998,1610
80121871,TV Show,Rab Se Sohna Isshq,2012,10
80121843,Movie,Smoke & Mirrors,2016,1230
80124091,TV Show,The Day Will Come,2016,10
80157244,TV Show,The Dream Job,2016,10
80122238,TV Show,The Golden Years with Javed Akhtar,2016,10
80158581,Movie,The Mitfords: A Tale of Two Sisters,2017,440
60023237,Movie,Y Tu Mam?≠ Tambi??n,2001,1060
80104022,TV Show,72 Cutest Animals,2016,10
80103006,TV Show,72 Dangerous Places to Live,2016,10
80104041,Movie,Black Man White Skin,2015,790
80097532,TV Show,Bob Ross: Beauty Is Everywhere,1991,10
80105085,TV Show,Gentlemen and Gangsters,2016,10
80093213,Movie,Spy Time,2015,930
80099305,Movie,The Fear of 13,2015,950
80103623,Movie,The Heroes of Evil,2015,990
80032640,Movie,The Perfect Dictatorship,2014,1430
81098589,Movie,Aziz Ansari: RIGHT NOW,2019,650
80221446,Movie,Mary Poppins Returns,2018,1310
81088333,TV Show,Krishna Balram,2019,10
80991107,TV Show,Mr. Sunshine,2018,10
80048977,Movie,The Invitation,2015,1000
70189282,Movie,The Iron Lady,2011,1050
80119249,Movie,1 Mile to You,2017,1050
80160516,TV Show,Diamond Lover,2015,10
80160391,TV Show,KingÉ??s War,2012,10
80160597,TV Show,Qin Empire: Alliance,2012,10
80117747,Movie,Take Me,2017,840
70228154,TV Show,The Legend of Bruce Lee,2008,10
80104622,TV Show,NSU German History X,2016,10
80004286,Movie,"Monster High: Scaris, City of Frights",2013,600
81039323,Movie,Sicilian Ghost Story,2017,1190
81001804,Movie,100 Days Of Solitude,2018,930
80192064,Movie,Luciano Mellera: Infantiloide,2018,660
80176715,Movie,The Legacy of a Whitetail Deer Hunter,2018,830
80168029,Movie,The Skin of the Wolf,2018,1100
80245121,Movie,White Fang,2018,880
80177339,Movie,Motu Patlu: King of Kings,2016,1090
80170277,Movie,Speech & Debate,2017,960
80097355,Movie,Brahman Naman,2016,960
81078217,TV Show,In The Dark,2019,10
80223153,Movie,"River, el m?≠s grande siempre",2019,1050
81108281,TV Show,The Legend of White Snake,2019,10
70122316,Movie,Blue Valentine,2010,1120
80102266,TV Show,Dharmakshetra,2014,10
80102162,TV Show,Raja Rasoi Aur Anya Kahaniyan,2014,10
80102160,TV Show,Stories by Rabindranath Tagore,2015,10
80076160,Movie,Cristina,2016,400
80099089,Movie,Skiptrace,2016,1070
70303706,Movie,Sommore: Chandelier Status,2013,770
80195243,Movie,Vegas Baby,2016,780
80236408,TV Show,Bangkok Love Stories: Innocence,2018,10
81039161,Movie,Ramen Shop,2018,900
80240537,Movie,The Red Sea Diving Resort,2019,1300
80997870,Movie,Flying Guillotine 2,1978,880
80244539,TV Show,Reality of Dream,2015,10
60001377,Movie,The Five Venoms,1978,970
80039813,TV Show,Wet Hot American Summer,2015,10
81151899,TV Show,7 (Seven),2019,10
81030976,Movie,All Good Ones Get Away,2019,830
81017011,Movie,American Hangman,2019,990
80213715,Movie,Whitney Cummings: Can I Touch It?,2019,590
80999990,Movie,Holy Man 2,2008,920
80999991,Movie,Holy Man 3,2010,1020
81000000,Movie,The Unborn Child,2011,930
80162192,Movie,Loco Love,2017,1030
80211648,TV Show,The Last Czars,2019,10
70074100,Movie,All the Boys Love Mandy Lane,2006,910
70224969,Movie,Felipe Esparza: They're Not Going to Laugh at You,2012,580
70261273,Movie,Joan Rivers: Don't Start with Me,2012,690
70250364,Movie,Katt Williams: Kattpacalypse,2012,610
80198632,Movie,Mission of Honor,2019,1070
70143241,Movie,The Croods,2013,990
80210294,TV Show,Twelve Forever,2019,10
70278933,Movie,Her,2013,1260
80093198,Movie,Tallulah,2016,1120
81018141,Movie,Da Kath & Kim Code,2005,820
81015524,Movie,Kath & Kimderella,2012,860
70124965,Movie,The Company Men,2010,1050
80999107,Movie,The Flying Guillotine,1975,1010
80992365,Movie,The Mansion,2017,1000
80092926,TV Show,Daughters of Destiny,2017,10
80195835,Movie,Diana: 7 Days That Shook the World,2017,930
80171022,Movie,The Incredible Jessica James,2017,840
80192135,Movie,Coco y Raulito: Carrusel de ternura,2018,570
80236421,Movie,Extinction,2018,950
80242950,TV Show,Smoking,2018,10
80170862,Movie,The Bleeding Edge,2018,1010
80212251,TV Show,Welcome to the Family,2018,10
81092331,Movie,1st Summoning,2018,940
80173485,Movie,Boi,2018,1110
81028404,Movie,Eerie,2019,1000
81032626,TV Show,Fake or Fortune?,2015,10
80198508,Movie,Girls With Balls,2019,770
80228239,Movie,Guy Martin: Last Flight of the Vulcan Bomber,2015,570
80233104,TV Show,Love Your Garden,2013,10
80228129,TV Show,Mary Portas: Secret Shopper,2016,10
81032669,TV Show,Monty Don's French Gardens,2013,10
81032659,TV Show,Monty Don's Italian Gardens,2011,10
80155932,Movie,The Exception,2016,1070
80994020,Movie,The Son,2019,930
80049094,Movie,Amy,2015,1280
80049177,Movie,Barely Lethal,2015,990
80025495,Movie,Dark Places,2015,1130
80023689,Movie,Ex Machina,2015,1080
70278930,Movie,Man of Tai Chi,2013,1050
80038337,Movie,Mississippi Grind,2015,1090
80053475,Movie,Mojave,2015,930
80999986,Movie,Pahuyut Fighting Beat,2007,820
80022605,Movie,Remember,2015,950
80029901,Movie,Slow West,2015,840
80037478,Movie,The End of the Tour,2015,1060
80236236,TV Show,Another Life,2019,10
80007777,Movie,Bang Rajan 2,2010,1220
80999987,Movie,My True Friend,2012,1080
81000015,Movie,Oh My Ghost,2009,940
80999982,Movie,Oh My Ghost 2,2011,1030
80999984,Movie,Oh My Ghost 4,2015,1060
81005453,Movie,Parmanu: The Story of Pokhran,2018,1240
80999989,Movie,The Holy Man,2005,920
70218312,Movie,Train of the Dead,2007,880
81006594,Movie,Waterschool,2018,680
80185321,Movie,Joe MandeÉ??s Award-Winning Comedy Special,2017,670
70298116,Movie,Lizzie Borden Took an Ax,2014,870
80117542,Movie,The Great Hack,2019,1140
80213658,Movie,Iliza Shlesinger: Elder Millennial,2018,720
80232989,Movie,The Warning,2018,930
80014857,Movie,Tusk,2014,1020
80147988,Movie,I Called Him Morgan,2016,910
80145512,Movie,Victor,2015,1100
81128790,TV Show,Eurovision Song Contest,2019,10
80225024,Movie,The Competition,2018,1030
80204616,Movie,The Devil and Father Amorth,2017,690
70108777,Movie,Inglourious Basterds,2009,1530
80217743,TV Show,My Hotter Half,2017,10
80233419,TV Show,Storage Wars: Northern Treasures,2015,10
70259259,Movie,Unfinished Song,2012,940
80017021,Movie,A Most Violent Year,2014,1250
70099615,Movie,Bolt,2008,990
70034607,Movie,Bewafaa,2005,1490
70118801,Movie,Connected,2008,1110
80213654,Movie,D.L. Hughley: Contrarian,2018,580
80158802,Movie,Demetri Martin: The Overthinker,2018,560
70117354,Movie,The Beast Stalker,2008,1100
81036524,Movie,The Midas Touch,2013,980
70025372,Movie,The Twins Effect II,2004,1060
70123160,Movie,Twins Mission,2007,1020
70299270,Movie,Life After Beth,2014,890
80017280,Movie,Revenge of the Green Dragons,2014,950
80155863,Movie,City of Tiny Lights,2016,1100
80107087,Movie,Internet Famous,2016,870
81035840,Movie,May You Prosper,2017,930
81144516,TV Show,Sexy Central,2019,10
80184067,TV Show,Amazing Interiors,2018,10
80189791,TV Show,Dark Tourist,2018,10
80195962,Movie,Duck Duck Goose,2018,920
80185070,Movie,Father of the Year,2018,950
80138672,TV Show,Jimmy: The True Story of a True Idiot,2018,10
80186829,Movie,Nothing to Lose,2018,1330
80013547,Movie,The Captive,2014,1120
80115874,Movie,"Houston, We Have a Problem!",2016,840
80191000,TV Show,The Most Beautiful Hands of Delhi,2017,10
70242629,TV Show,DreamWorks How to Train Your Dragon Legends,2011,10
80242137,TV Show,Bangkok Love Stories: Objects of Affection,2019,10
80241590,TV Show,Bangkok Love Stories: Plead,2019,10
81072109,TV Show,Designated Survivor: 60 Days,2019,10
80244472,Movie,Dance Academy: The Comeback,2017,1000
80190463,Movie,King of Peking,2018,880
80164164,Movie,Black Rose,2014,830
80997613,Movie,"?≠Ay, mi madre!",2019,810
81092325,Movie,Iron Cowboy: The Story of the 50.50.50,2018,770
80186926,TV Show,É??SAINT SEIYA: Knights of the Zodiac,2019,10
80996338,TV Show,Typewriter,2019,10
80230423,Movie,El club de los buenos infieles,2018,850
70053885,Movie,Katt Williams: Live,2006,850
70301275,Movie,Obvious Child,2014,840
80073823,Movie,Room,2015,1180
70299859,Movie,Say When,2014,990
80027378,Movie,Son of a Gun,2014,1090
70266679,Movie,The Rover,2014,1030
1005494,Movie,The Stranger,1946,940
81116487,TV Show,Rookie Historian Goo Hae-Ryung,2019,10
80998968,Movie,Secret Obsession,2019,980
70272893,Movie,Short Term 12,2013,970
80233223,TV Show,Camar??n Revolution,2018,10
80232891,Movie,Camar??n: The Film,2018,1050
80180376,Movie,GODZILLA City on the Edge of Battle,2018,1010
80183329,Movie,Aditi Mittal: Things They Wouldn't Let Me Say,2017,630
80192842,TV Show,Ari Shaffir: Double Negative,2017,10
80154884,Movie,Theater of Life,2016,940
81113926,Movie,Mauli,2018,1360
80993627,TV Show,Unrequited Love,2019,10
80217130,Movie,Mary and the Witch's Flower,2018,1030
80167460,Movie,Uncertain Glory,2017,1160
80028208,Movie,Tig,2015,920
81155782,Movie,Bogda,2018,1610
81003981,Movie,"FrankensteinÉ??s MonsterÉ??s Monster, Frankenstein",2019,320
81151313,Movie,Jack of all Trades,2018,860
70042688,Movie,The Break-Up,2006,1070
70109429,Movie,The Princess and the Frog,2009,980
81011993,Movie,We Belong Together,2018,830
70201870,TV Show,Angel Beats!,2010,10
80075178,TV Show,Anohana: The Flower We Saw That Day,2011,10
80145805,TV Show,God Eater,2015,10
80214010,TV Show,GRANBLUE FANTASY the Animation,2017,10
81154166,TV Show,Grizzy et les Lemmings,2017,10
81153373,Movie,Love Shot,2018,770
70262783,Movie,A Glimpse Inside the Mind of Charles Swan III,2012,860
70293661,Movie,Enemy,2013,910
70266171,Movie,Esperando La Carroza,1985,950
80095718,Movie,Froning: The Fittest Man in History,2016,990
70257413,Movie,Ginger & Rosa,2012,900
80988262,Movie,Going for Gold,2018,880
70295189,Movie,Locke,2013,850
80993684,Movie,Lucha: Playing the Impossible,2016,980
70257860,Movie,Spring Breakers,2012,940
80998908,Movie,Stray Bullet,2018,710
70171835,Movie,Tahaan,2008,950
81005401,Movie,Tango Feroz,1993,1240
80993650,Movie,Temporada de Caza,2017,1080
80049979,Movie,The Adderall Diaries,2015,870
70267439,Movie,The Spectacular Now,2013,950
70293812,Movie,Under The Skin,2013,1080
80113589,Movie,Amar,2017,1040
70298393,Movie,Singh Saab the Great,2013,1430
80191557,Movie,Vitti Dandu,2014,1160
80096585,Movie,Holidays,2016,1060
80106928,Movie,Lusers,2015,1000
80064459,Movie,Rebirth,2016,1010
80102204,Movie,Tony Robbins: I Am Not Your Guru,2016,1170
80014996,Movie,The Physician,2013,1550
60003082,Movie,White Christmas,1954,1200
80244246,TV Show,Blood & Treasures,2016,10
80081277,Movie,Colonia,2015,1100
81005504,TV Show,Meteor Garden,2018,10
80149064,Movie,Buddy Thunderstruck: The Maybe Pile,2017,140
80168188,Movie,Chasing Coral,2017,890
80171659,Movie,To the Bone,2017,1080
80097221,Movie,Gridlocked,2015,1140
80103331,TV Show,Magi: Adventure of Sinbad,2016,10
70306646,Movie,Creep,2014,780
81011936,Movie,"Plaire, aimer et courir vite",2018,1330
80244363,TV Show,Fatal Destiny,2016,10
80167481,Movie,How It Ends,2018,1130
80214743,Movie,Jim Jefferies: This Is Me Now,2018,710
70270773,Movie,Kevin Hart: Let Me Explain,2013,750
80991827,Movie,Romina,2018,750
70300666,Movie,The Signal,2014,970
80044126,Movie,D.L. Hughley: Clear,2014,590
80148179,Movie,My Scientology Movie,2015,990
70301023,Movie,Tom Segura: Completely Normal,2014,740
80221109,Movie,4L,2019,1050
80221942,TV Show,Age Gap Love,2017,10
80221943,TV Show,Ainsley Eats the Streets,2014,10
81145271,Movie,Black & Privileged: Volume 1,2019,790
80215147,TV Show,Blown Away,2019,10
81024041,Movie,Cities of Last Things,2018,1060
80222071,TV Show,Encounters with Evil,2016,10
80210245,TV Show,Extreme Engagement,2019,10
80224312,TV Show,History's Greatest Hoaxes,2016,10
81044248,Movie,Kidnapping Stella,2019,900
80191236,TV Show,Luis Miguel - The Series,2018,10
80224314,TV Show,Mega Food,2013,10
80224184,TV Show,MegaTruckers,2012,10
80224602,TV Show,Money for Nothing,2015,10
81094069,TV Show,One Spring Night,2019,10
81094893,TV Show,PILI Fantasy: War of Dragons,2019,10
80221677,Movie,Point Blank,2019,870
70084221,Movie,Smart People,2008,950
81040704,TV Show,Taco Chronicles,2019,10
80234791,Movie,The Milk System,2017,910
81056491,TV Show,True Tunes,2019,10
80120200,TV Show,Gonul,2015,10
81088331,TV Show,Chhota Bheem,2019,10
80234451,TV Show,Family Reunion,2019,10
80995079,Movie,Little Singham Bandarpur Mein Hu Ha Hu,2019,670
81036520,Movie,Parch??s: the Documentary,2019,1060
80180224,Movie,Us and Them,2017,830
70299904,Movie,The Battered Bastards of Baseball,2014,800
80171125,Movie,Sex Doll,2016,1030
80106989,Movie,Summer of '92,2015,940
80044731,Movie,Chris Tucker Live,2015,920
60010069,Movie,Alice Doesn't Live Here Anymore,1974,1120
70241791,TV Show,DreamWorks Kung Fu Panda Awesome Secrets,2008,10
81099997,TV Show,Flowering Heart,2016,10
70084148,Movie,Frozen River,2008,970
70101345,Movie,Inkheart,2008,1060
80189451,TV Show,Inside the Mind of a Serial Killer,2015,10
80238020,Movie,Katherine Ryan: Glitter Room,2019,660
70128697,Movie,Kill the Irishman,2011,1060
70044688,Movie,Lady in the Water,2006,1100
60035622,Movie,Little Monsters,1989,1020
80117079,Movie,Mean Dreams,2016,1050
70001958,Movie,Mean Streets,1973,1120
81099996,TV Show,Molang,2015,10
70066433,Movie,Next,2007,960
70098899,Movie,Nights in Rodanthe,2008,970
81121171,Movie,NOVA: Bird Brain,2017,530
81121172,Movie,NOVA: Black Hole Apocalypse,2018,1130
81121173,Movie,NOVA: Building Chernobyl's MegaTomb,2017,530
81121174,Movie,NOVA: Chinese Chariot Revealed,2017,540
81121175,Movie,NOVA: Day the Dinosaurs Died,2017,530
81121176,Movie,NOVA: Death Dive to Saturn,2017,540
81121177,Movie,NOVA: Decoding the Weather Machine,2018,1130
81121178,Movie,NOVA: Eclipse Over America,2017,530
81121179,Movie,NOVA: Extreme Animal Weapons,2017,530
81121180,Movie,NOVA: First Face of America,2018,530
81121181,Movie,NOVA: Holocaust Escape Tunnel,2017,540
81121182,Movie,NOVA: Killer Floods,2017,540
81121183,Movie,NOVA: Killer Hurricanes,2017,520
81121184,Movie,NOVA: Killer Volcanoes,2017,540
81121185,Movie,NOVA: Poisoned Water,2017,540
81121186,Movie,NOVA: Prediction by the Numbers,2018,530
81121187,Movie,NOVA: Secrets of the Shining Knight,2017,530
81121188,Movie,NOVA: Thai Cave Rescue,2018,530
81121189,Movie,NOVA: The Impossible Flight,2018,1130
70265211,Movie,Nova: Ultimate Mars Challenge,2012,530
70109689,Movie,Paul Blart: Mall Cop,2009,910
855084,Movie,Philadelphia,1993,1260
80005772,TV Show,Rabbids Invasion,2018,10
70105369,Movie,Race to Witch Mountain,2009,990
60029369,Movie,Rain Man,1988,1340
81086718,TV Show,Record of Grancrest War,2018,10
80005738,Movie,Room on the Broom,2012,260
60000415,Movie,Scream 3,2000,1170
70112731,Movie,Shorts,2009,890
81130297,Movie,Soul to Keep,2019,940
